ID,Name,Gender,Age,Occupation,income,District,Latitude,Longtitude,Health Care Capacity,Health Status
34639477025,Vinnie,1,63,14,39064.982,7,41.3851412412 ,2.1743713757 ,4,4
34603612308,Mirella,1,38,31,27880.59596,4,41.3851420633 ,2.1743523633 ,2,1
34655984505,Jolee,0,35,11,28954.03845,6,41.3851418532 ,2.1743659033 ,2,2
34613512411,Marylinda,1,53,49,22393.03462,6,41.3851430325 ,2.1743703465 ,2,4
34613606107,Cherish,0,45,1,38159.73919,9,41.3851428550 ,2.1743599925 ,4,1
34621222613,Elaina,1,46,3,37853.92159,7,41.3851430780 ,2.1743776361 ,1,1
34679332668,Hilde,1,34,49,14122.86288,8,41.3851413863 ,2.1743729924 ,3,3
34615528747,Dasha,0,29,46,36924.3498,4,41.3851411930 ,2.1743759355 ,4,1
34677896432,Bethany,0,25,32,26249.96291,2,41.3851421600 ,2.1743755717 ,2,4
34620391873,Rosy,1,40,33,26171.53036,8,41.3851404129 ,2.1743746472 ,3,2
34643331169,Callie,1,44,24,26831.02771,1,41.3851412480 ,2.1743701611 ,2,2
34669684908,Brandea,0,44,33,37764.33637,7,41.3851414261 ,2.1743742335 ,2,1
34608423455,Lizbeth,1,37,10,23551.83319,3,41.3851432708 ,2.1743528299 ,1,2
34664532458,Kendre,1,50,23,30007.22195,1,41.3851412796 ,2.1743696710 ,2,4
34625691434,Maddy,1,52,19,30947.51441,6,41.3851407474 ,2.1743609823 ,1,2
34699461402,Carmita,0,27,26,30759.97661,9,41.3851422185 ,2.1743827622 ,2,1
34675035570,Ursala,1,62,16,20639.2901,10,41.3851414037 ,2.1743724467 ,3,3
34615816958,Jodi,0,35,24,23750.64873,3,41.3851418230 ,2.1743882737 ,2,2
34625235518,Halley,1,33,49,37472.45678,5,41.3851433053 ,2.1743695284 ,3,2
34649667499,Bobine,1,26,11,23005.85215,7,41.3851431560 ,2.1743714333 ,4,4
34600755520,Lynnelle,0,37,29,12507.46386,3,41.3851403760 ,2.1743701559 ,3,3
34678603185,Yetty,1,65,16,28022.87504,1,41.3851424177 ,2.1743826520 ,2,4
34648892730,Patrice,0,55,48,39588.30525,2,41.3851387200 ,2.1743746173 ,2,3
34625929991,Vale,1,62,32,19976.66636,8,41.3851438614 ,2.1743800621 ,2,4
34609866621,Adelle,1,14,28,0,7,41.3851409979 ,2.1743701950 ,2,3
34614937161,Aida,0,42,24,28560.28409,6,41.3851428622 ,2.1743680209 ,4,4
34630470046,Layney,0,36,43,26192.50558,6,41.3851423471 ,2.1743821994 ,2,4
34654548672,Merilyn,0,38,48,26120.98519,8,41.3851419080 ,2.1743873134 ,1,4
34635341445,Adoree,0,69,43,26545.71922,3,41.3851421478 ,2.1743827774 ,3,2
34684399389,Madeleine,0,37,6,23529.07309,6,41.3851403577 ,2.1743727162 ,2,4
34639228479,Dulce,0,46,25,33251.62829,9,41.3851399504 ,2.1743820984 ,2,3
34621435991,Adel,0,68,1,26020.55424,1,41.3851406446 ,2.1743763265 ,4,4
34659973469,Hazel,1,33,30,32418.66757,9,41.3851415193 ,2.1743791629 ,4,3
34685936560,Ursula,1,41,12,29400.37298,10,41.3851419159 ,2.1743856267 ,1,3
34655370482,Margarete,1,37,9,30217.11059,6,41.3851424133 ,2.1743783008 ,4,3
34653965242,Cher,0,28,7,35857.67167,7,41.3851415715 ,2.1743724069 ,2,3
34697317328,Lisha,0,51,24,33214.68007,3,41.3851427591 ,2.1743884017 ,4,3
34602350211,Karol,1,35,35,3951.34698,5,41.3851421719 ,2.1743825407 ,3,2
34605288089,Steffie,1,41,18,34080.67819,4,41.3851402734 ,2.1743767385 ,3,4
34642607850,Lilla,0,51,5,28164.41515,3,41.3851424261 ,2.1743795778 ,1,4
34636939922,Lauretta,1,36,13,36797.99825,10,41.3851427003 ,2.1743686425 ,4,4
34661519500,Nissy,1,39,18,24307.41865,2,41.3851423147 ,2.1743728785 ,2,1
34638795937,Jerrylee,0,34,27,24812.17684,4,41.3851414436 ,2.1743619702 ,4,3
34611053756,Fedora,1,47,3,27603.59798,8,41.3851419597 ,2.1743570938 ,3,4
34633635940,Joy,1,50,27,38211.42122,9,41.3851412744 ,2.1743764089 ,2,2
34643826585,Alyda,1,43,46,23347.00362,7,41.3851413893 ,2.1743786782 ,1,1
34694631781,Dorthy,1,46,14,35696.55469,10,41.3851430790 ,2.1743841635 ,3,1
34639304132,Annalee,1,43,42,21232.0419,8,41.3851420427 ,2.1743702462 ,3,2
34611927504,Grier,0,33,8,23389.47702,8,41.3851420088 ,2.1743831716 ,2,4
34646208537,Christi,1,28,17,26983.31123,4,41.3851416152 ,2.1743706996 ,4,3
34693404735,Jeanie,1,34,15,33572.29339,4,41.3851414057 ,2.1743823306 ,1,3
34602051555,Alana,1,75,45,14798.79934,10,41.3851432285 ,2.1743788353 ,2,4
34694934291,Janenna,1,49,26,35935.31978,3,41.3851406414 ,2.1743674221 ,2,2
34627713979,Lynne,1,52,6,32377.26282,6,41.3851418314 ,2.1743750507 ,1,3
34688017117,Debra,1,30,30,20518.873,6,41.3851432224 ,2.1743820145 ,1,2
34689150063,Costanza,0,45,23,28953.26538,6,41.3851432323 ,2.1743846075 ,3,3
34603537091,Nolana,1,55,49,13968.06688,9,41.3851429868 ,2.1743731178 ,3,4
34628016943,Murielle,0,38,31,29102.55894,8,41.3851408422 ,2.1743667391 ,2,4
34631399278,Min,1,54,6,9859.01529,10,41.3851424488 ,2.1743758949 ,2,1
34696307783,Happy,0,48,16,22182.05459,6,41.3851416370 ,2.1743612743 ,3,1
34686621876,Micky,0,38,7,28399.40585,6,41.3851425114 ,2.1743826782 ,3,1
34694122770,Clemmy,1,45,17,16742.88974,8,41.3851413253 ,2.1743608565 ,1,1
34616660167,Daile,0,45,50,39400.51733,8,41.3851416150 ,2.1743654514 ,1,3
34690155742,Analise,1,21,35,10941.85968,6,41.3851426067 ,2.1743943147 ,4,3
34652088646,Herminia,1,33,25,34850.95199,8,41.3851424337 ,2.1743752702 ,3,3
34649173728,Isobel,0,49,43,22777.25066,9,41.3851411228 ,2.1743777283 ,1,3
34627890139,Lucilia,1,52,9,20194.42213,7,41.3851410078 ,2.1743639996 ,2,3
34646269389,Katine,0,35,46,17080.38048,7,41.3851426758 ,2.1743835298 ,1,3
34656189517,Harriott,1,33,34,31251.43344,7,41.3851421862 ,2.1743775582 ,1,3
34630434944,Maggy,1,37,5,21291.34095,6,41.3851423951 ,2.1743748685 ,4,3
34693196346,Annalise,0,43,12,39257.22644,1,41.3851413200 ,2.1743815950 ,1,4
34650874043,Cherey,0,45,36,42552.62133,2,41.3851408068 ,2.1743817181 ,4,2
34688528537,Lelia,0,51,27,22792.09816,5,41.3851422982 ,2.1743890334 ,4,1
34637665452,Andeee,1,43,49,14088.9842,3,41.3851427647 ,2.1743762650 ,1,4
34684305005,Gretchen,0,33,8,3536.617396,5,41.3851424558 ,2.1743864675 ,3,2
34652344934,Kippie,0,36,43,43568.52692,3,41.3851434941 ,2.1743716798 ,4,1
34681511768,Marget,0,37,45,21489.55396,9,41.3851412598 ,2.1743604441 ,3,4
34637843881,Hyacinthe,0,34,33,32144.69366,1,41.3851414257 ,2.1743709350 ,1,2
34669376019,Timmy,0,41,8,45226.03554,9,41.3851429017 ,2.1743581672 ,3,4
34627033593,Tamarra,0,41,7,32945.00352,5,41.3851418275 ,2.1743697601 ,2,4
34654475782,Dahlia,0,45,44,24615.50998,7,41.3851425825 ,2.1743760614 ,1,4
34618048965,Jackqueline,1,34,39,23243.86692,2,41.3851416997 ,2.1743936090 ,2,4
34699156314,Shari,1,58,16,35701.71607,3,41.3851411322 ,2.1743823977 ,4,1
34685247312,Valina,1,41,37,46945.79907,7,41.3851395724 ,2.1743764875 ,2,2
34611372580,Lilllie,1,51,43,19435.22143,7,41.3851422064 ,2.1743784656 ,1,2
34644074558,Oralla,0,39,40,21670.3615,5,41.3851414759 ,2.1743943526 ,2,2
34663671565,Bert,0,25,33,12807.73354,6,41.3851422738 ,2.1743892566 ,1,1
34601161741,Guinevere,1,33,7,42387.86637,7,41.3851423833 ,2.1743601017 ,2,2
34632875382,Krista,0,36,16,36956.43222,5,41.3851417132 ,2.1743755548 ,4,3
34619453906,Zabrina,1,66,16,46992.45615,7,41.3851421333 ,2.1743727895 ,3,2
34611342457,Tabbatha,0,41,50,24361.31758,9,41.3851434904 ,2.1743800132 ,1,4
34675294189,Kimberlee,0,50,5,31650.86077,6,41.3851419170 ,2.1743778991 ,4,3
34672675206,Judi,1,50,13,4930.872774,1,41.3851420440 ,2.1743865324 ,2,1
34643732828,Hinda,1,48,31,27788.79384,8,41.3851427956 ,2.1743725238 ,3,1
34681585534,Shoshanna,1,40,44,27109.27624,10,41.3851431578 ,2.1743752343 ,1,1
34613571772,Marge,1,37,21,16827.018,9,41.3851437119 ,2.1743769422 ,2,2
34642540799,Adelle,0,42,38,26613.66984,9,41.3851419013 ,2.1743920274 ,4,2
34698395813,Dawna,1,46,35,32602.88572,2,41.3851430623 ,2.1743732131 ,1,4
34690482239,Luce,0,52,48,21084.68102,2,41.3851418420 ,2.1743723591 ,1,1
34665430966,Therine,0,41,5,37461.63379,3,41.3851407631 ,2.1743508153 ,3,4
34656687093,Verine,0,63,49,14479.88502,9,41.3851430307 ,2.1743854731 ,3,1
34616990978,Joceline,1,49,42,37743.3043,6,41.3851401656 ,2.1743733909 ,4,2
34676492053,Bennie,0,44,11,41815.02113,3,41.3851419251 ,2.1743827369 ,1,2
34604965951,Devi,0,30,45,27679.37026,2,41.3851424822 ,2.1743650288 ,2,4
34608430947,Cosette,1,29,50,21077.90528,5,41.3851428171 ,2.1743699994 ,3,2
34682420410,Cleo,0,28,37,11158.63774,3,41.3851433538 ,2.1743764659 ,3,1
34657280032,Amii,1,43,33,28649.2213,3,41.3851417010 ,2.1743662054 ,2,3
34610684325,Deni,0,30,27,29211.98252,8,41.3851447357 ,2.1743837420 ,1,4
34672776254,Meg,0,38,5,21153.25692,8,41.3851420081 ,2.1743961667 ,3,1
34681268267,Evania,0,32,1,34894.69868,6,41.3851430635 ,2.1743754661 ,3,2
34640030884,Malvina,1,52,44,14126.81918,2,41.3851413091 ,2.1743768662 ,2,1
34601412365,Tiffie,0,41,45,20374.97957,8,41.3851403105 ,2.1743927635 ,2,3
34689213331,Celesta,1,27,43,20502.74084,6,41.3851422977 ,2.1743708155 ,4,4
34698524419,Hailee,1,33,3,32533.94602,8,41.3851427633 ,2.1743588990 ,1,1
34683140356,Nicolea,1,39,5,16168.56657,9,41.3851421444 ,2.1743704583 ,1,4
34654476387,Doroteya,0,46,37,25443.47985,5,41.3851421320 ,2.1743756513 ,4,1
34635191910,Klarrisa,0,50,41,25081.84202,4,41.3851423791 ,2.1743743810 ,2,1
34693863388,Eloisa,0,31,46,17959.04332,6,41.3851424144 ,2.1743818014 ,1,1
34633102540,Teddi,0,41,22,27802.56132,9,41.3851400451 ,2.1743763303 ,1,4
34635612858,Darelle,0,46,31,30787.85262,10,41.3851426867 ,2.1743661732 ,4,1
34677845553,Norri,0,55,44,32378.95676,4,41.3851417700 ,2.1743604555 ,1,4
34615200523,Sydel,1,41,7,28279.21612,2,41.3851416363 ,2.1743837970 ,4,4
34685484680,Jackquelin,1,34,35,18676.52095,10,41.3851413781 ,2.1743898399 ,4,2
34601723629,Thea,1,41,34,18662.40104,7,41.3851420773 ,2.1743648965 ,1,2
34633795721,Leanor,0,36,14,28685.26003,9,41.3851412062 ,2.1743647928 ,3,4
34646555626,Lira,1,51,37,18670.65471,9,41.3851438867 ,2.1743662548 ,1,4
34689292616,Gabriel,1,47,5,42256.71723,3,41.3851400115 ,2.1743755089 ,2,2
34623372305,Brier,1,26,29,51217.05904,8,41.3851425072 ,2.1743811190 ,4,4
34647433922,Angelle,1,21,5,34272.94537,6,41.3851423915 ,2.1743724380 ,3,1
34636480053,Coral,1,29,5,14519.58447,3,41.3851398607 ,2.1743692625 ,4,3
34630618493,Ula,0,62,39,35349.96899,8,41.3851420052 ,2.1743694860 ,3,1
34633895417,Vernice,1,63,16,17147.77404,3,41.3851420814 ,2.1743743718 ,4,1
34684506892,Andree,1,43,2,43264.75569,7,41.3851418866 ,2.1743868537 ,1,3
34657956386,Dasya,0,46,21,20921.13114,6,41.3851399378 ,2.1743605709 ,1,2
34624075378,Gerladina,1,48,5,35651.18227,10,41.3851412237 ,2.1743779967 ,3,1
34644375260,Myra,0,38,17,52150.0187,4,41.3851422936 ,2.1743754691 ,2,1
34684293353,Caritta,1,44,11,26924.11449,8,41.3851432618 ,2.1743755518 ,1,1
34682599021,Andreana,1,43,34,23515.57846,2,41.3851423891 ,2.1743670030 ,1,2
34631469930,Katheryn,1,35,43,21913.50354,9,41.3851427923 ,2.1743730356 ,4,1
34627988498,Lezlie,0,36,50,50226.07361,10,41.3851436090 ,2.1743704153 ,3,4
34645443794,Delila,0,30,9,29064.05321,7,41.3851428753 ,2.1743942818 ,4,2
34631125257,Sara,1,58,46,29014.80407,10,41.3851435912 ,2.1743590625 ,1,1
34632666935,Rhetta,1,56,6,20788.34491,10,41.3851413795 ,2.1743745015 ,4,2
34631146957,Norine,0,55,20,29350.9192,8,41.3851429964 ,2.1743712501 ,4,3
34651327632,Judye,1,35,9,20379.04956,4,41.3851427639 ,2.1743778540 ,4,3
34660475901,Kellyann,1,50,40,26022.12312,6,41.3851420110 ,2.1743830361 ,4,3
34604671432,Lorilyn,1,52,20,31309.66384,6,41.3851427020 ,2.1743741520 ,4,3
34679420390,Bertine,0,44,17,37382.53049,4,41.3851429217 ,2.1743770292 ,4,4
34621987713,Germana,1,48,34,22881.01264,5,41.3851409978 ,2.1743792183 ,4,2
34612227337,Bevvy,0,25,38,37027.85029,10,41.3851416849 ,2.1743710079 ,1,3
34669565103,Anthiathia,0,43,27,37883.95766,9,41.3851435844 ,2.1743675862 ,2,4
34684670907,Gay,0,32,5,43514.32103,4,41.3851406454 ,2.1743721094 ,3,4
34679434281,Carlynne,0,27,33,26500.1308,6,41.3851426958 ,2.1743662994 ,1,3
34657050313,Shelley,0,59,1,30952.32337,7,41.3851431762 ,2.1743880602 ,4,4
34640259512,Ivory,1,34,41,23650.19504,8,41.3851428935 ,2.1743874315 ,2,3
34652991170,Darrelle,1,29,23,20482.53868,3,41.3851428973 ,2.1743843103 ,1,2
34683005377,Rorie,1,57,46,13159.16229,9,41.3851413796 ,2.1743829885 ,2,3
34635613641,Karissa,1,35,34,6686.743245,7,41.3851417522 ,2.1743891231 ,2,2
34615236676,Katerina,1,35,30,37748.23831,5,41.3851427566 ,2.1743733745 ,1,1
34615046981,Juliane,0,35,23,16188.43903,3,41.3851422472 ,2.1743741173 ,1,2
34686277011,Elsy,0,47,36,36830.87648,7,41.3851436545 ,2.1743697707 ,4,2
34637011408,Rina,0,40,38,28301.40779,9,41.3851415204 ,2.1743730348 ,4,2
34670651936,Ashleigh,1,43,43,29830.1547,4,41.3851428041 ,2.1743451539 ,1,1
34645776350,Linnell,0,36,38,36373.55981,6,41.3851398012 ,2.1743620290 ,4,4
34623235500,Anastassia,0,21,16,8164.672135,1,41.3851412982 ,2.1743890990 ,1,1
34652919979,Agnes,1,71,11,41891.50964,7,41.3851421409 ,2.1743717904 ,1,1
34651321534,Carla,1,44,48,6664.733473,9,41.3851427542 ,2.1743783112 ,2,2
34618263731,Adey,1,69,18,48062.93141,8,41.3851422354 ,2.1743749389 ,1,3
34600687325,Gwennie,0,33,8,28742.80831,2,41.3851416170 ,2.1743739586 ,3,4
34634565162,Kay,0,50,4,17188.79225,9,41.3851434195 ,2.1744061221 ,2,3
34671247168,Kathie,0,35,14,15723.82366,7,41.3851405606 ,2.1743603797 ,3,3
34608260813,Devon,1,30,19,26536.45374,8,41.3851430903 ,2.1743677715 ,2,4
34656734687,Cassi,0,44,42,40063.90277,7,41.3851428077 ,2.1743691992 ,2,3
34638681966,Stormi,0,41,39,33644.14347,8,41.3851413974 ,2.1743992212 ,2,2
34656147626,Ada,0,12,12,0,8,41.3851416458 ,2.1743682971 ,4,4
34636303681,Jamima,1,49,35,43757.92919,9,41.3851418557 ,2.1743880654 ,4,4
34690393173,Janene,1,34,46,36490.88462,1,41.3851413736 ,2.1743727027 ,4,1
34641325942,Connie,1,45,11,49667.09816,6,41.3851404437 ,2.1743665810 ,2,3
34693617165,Jeni,1,34,44,27218.24508,3,41.3851423831 ,2.1743779769 ,2,2
34616725361,Blakelee,0,25,25,37049.81459,5,41.3851411443 ,2.1743721688 ,1,1
34603601993,Ida,0,49,18,14052.92273,9,41.3851416057 ,2.1743732584 ,4,3
34656173424,Barbey,1,43,11,30036.92832,3,41.3851413803 ,2.1743756965 ,3,2
34609114894,Pammi,0,39,6,41387.51315,2,41.3851406354 ,2.1743673951 ,3,1
34659870245,Lida,0,36,13,14247.07712,3,41.3851412854 ,2.1743694697 ,1,4
34635310226,Lanie,1,51,12,15804.15478,7,41.3851432672 ,2.1743962286 ,2,2
34673690883,Caro,0,27,21,17595.99577,9,41.3851423176 ,2.1743797144 ,1,2
34643048438,Marguerite,1,37,15,19315.9412,10,41.3851425149 ,2.1743844497 ,3,3
34612590353,Anastassia,1,43,44,44464.0154,1,41.3851423301 ,2.1743747253 ,2,3
34656574141,Colline,0,29,26,34620.7134,8,41.3851406511 ,2.1743703154 ,3,1
34675272688,Karalee,1,50,14,35012.04624,5,41.3851431463 ,2.1743517208 ,1,4
34640295135,Serene,1,40,27,38639.29301,2,41.3851398238 ,2.1743843299 ,3,3
34674962083,Dee Dee,0,46,19,45444.67806,2,41.3851424524 ,2.1743672486 ,3,3
34604226664,Allina,0,43,46,18539.2782,2,41.3851421699 ,2.1743764828 ,1,1
34682215894,Mechelle,1,53,31,30294.11068,8,41.3851423436 ,2.1743678240 ,1,2
34675952488,Gwynne,1,33,36,32252.70752,7,41.3851420977 ,2.1743731671 ,1,4
34649608225,Nicole,0,54,9,26388.7177,5,41.3851409048 ,2.1743631650 ,3,2
34655822959,Nalani,1,54,4,42032.43584,7,41.3851423149 ,2.1743732077 ,3,2
34672154906,Mariejeanne,0,52,32,29887.81666,3,41.3851423139 ,2.1743732725 ,4,2
34660793326,Margalo,0,52,30,21140.71726,6,41.3851428736 ,2.1743726324 ,4,1
34660024185,Sada,1,57,21,13034.78889,10,41.3851412762 ,2.1743897561 ,2,3
34619985778,Thekla,1,41,50,25486.07831,10,41.3851424430 ,2.1743714457 ,4,2
34649915032,Cherry,0,28,37,30969.13765,9,41.3851426988 ,2.1743646919 ,2,2
34675397191,Gaynor,1,47,18,7431.528456,6,41.3851433292 ,2.1743597076 ,1,4
34651461026,Ardene,0,43,1,41592.33135,4,41.3851412986 ,2.1743766982 ,4,2
34638892011,Cissiee,0,28,18,31150.60458,5,41.3851397561 ,2.1743839503 ,3,1
34625451017,Karil,0,50,32,11688.69126,7,41.3851412377 ,2.1743910760 ,3,2
34686299949,Tonye,1,61,1,18030.57507,2,41.3851403228 ,2.1743685471 ,3,4
34649664135,Marieann,1,37,34,21313.28251,2,41.3851407807 ,2.1743728337 ,1,2
34647279973,Katherina,0,35,26,23360.60056,10,41.3851410329 ,2.1743644157 ,2,2
34692866513,Maia,1,37,20,24418.35427,4,41.3851428611 ,2.1743772083 ,4,4
34623678562,Sabina,0,40,4,23498.6846,9,41.3851419028 ,2.1743874800 ,4,4
34662535784,Averil,1,24,36,49346.59223,7,41.3851420980 ,2.1743804044 ,3,4
34658415124,Mandi,0,52,8,36201.30151,2,41.3851424635 ,2.1743905736 ,3,3
34622947255,Nicolle,0,39,37,22456.28998,2,41.3851430565 ,2.1743779070 ,1,1
34602195038,Bekki,0,43,44,20515.84893,8,41.3851412911 ,2.1743647332 ,3,1
34692571025,Beverley,0,25,41,34207.66639,9,41.3851423556 ,2.1743827348 ,1,4
34625148327,Crissy,0,29,38,28971.72812,8,41.3851428236 ,2.1743785948 ,2,4
34698546171,Guenevere,0,48,6,30640.00289,4,41.3851428565 ,2.1743811400 ,3,1
34633583543,Gaylene,1,32,47,9088.445904,8,41.3851402689 ,2.1743621525 ,2,4
34633161654,Georgeta,1,33,7,32303.96892,1,41.3851428968 ,2.1743815623 ,4,1
34690719778,Rosmunda,0,57,47,104385,6,41.3851418604 ,2.1743737771 ,3,3
34694115056,Helen,0,33,49,27791.09031,1,41.3851426000 ,2.1743809958 ,1,3
34691748810,Yolanthe,0,42,50,44863.10168,10,41.3851401232 ,2.1743625834 ,2,4
34631594035,Celene,1,44,47,18125.18526,2,41.3851433353 ,2.1743648349 ,2,3
34639034591,Polly,1,39,7,37948.09977,4,41.3851412422 ,2.1743781480 ,2,4
34621229133,Margaux,0,52,11,29725.1308,7,41.3851410075 ,2.1743919837 ,4,1
34627141327,Martina,1,38,48,42776.31156,4,41.3851412456 ,2.1743626967 ,4,4
34682022780,Rachel,1,56,7,34963.03584,8,41.3851410530 ,2.1743698417 ,4,3
34617931999,Sara-Ann,1,40,8,18495.14497,7,41.3851431186 ,2.1743688766 ,4,2
34666687090,Berty,0,44,19,20499.71677,9,41.3851417515 ,2.1743696012 ,1,2
34676938569,Miran,0,54,38,36480.97113,10,41.3851423295 ,2.1743778231 ,3,4
34651207999,Georgetta,1,33,21,23401.35729,5,41.3851431074 ,2.1743826279 ,3,1
34643574999,Frayda,0,47,47,33686.48045,7,41.3851417923 ,2.1743925645 ,3,3
34606920215,Essy,1,31,6,21787.29978,5,41.3851414633 ,2.1743786004 ,4,1
34609378855,Gerry,1,33,16,23412.38492,6,41.3851415529 ,2.1743661616 ,3,2
34658175637,Dominique,1,46,18,27732.9395,4,41.3851420453 ,2.1743762027 ,1,1
34699873810,Babbette,1,24,9,25768.20357,1,41.3851408210 ,2.1743842953 ,1,2
34612442746,Alfi,0,42,43,19809.50124,7,41.3851406783 ,2.1743646277 ,3,3
34607127412,Odessa,0,55,35,27319.4491,5,41.3851417569 ,2.1743655729 ,4,3
34680121171,Collie,1,29,36,44203.30874,6,41.3851401885 ,2.1743683273 ,3,1
34669787007,Vicki,1,63,28,42927.33315,8,41.3851413167 ,2.1743728360 ,4,4
34651025090,Johanna,0,49,43,37524.36619,7,41.3851419204 ,2.1743789195 ,1,2
34615387937,Delia,1,46,5,27024.80692,5,41.3851402129 ,2.1743676292 ,2,4
34629707976,Annadiana,0,22,8,26667.68246,2,41.3851426750 ,2.1743943053 ,2,4
34646237908,Winny,1,42,35,18806.23763,2,41.3851417801 ,2.1743833170 ,2,2
34618643631,Goldia,1,48,11,23906.3656,2,41.3851418896 ,2.1743628778 ,2,2
34659269239,Kaleena,0,35,14,19711.11665,1,41.3851403118 ,2.1743572542 ,4,4
34642466427,Elisha,1,46,14,32329.21877,8,41.3851416071 ,2.1743761650 ,2,1
34692641703,Vicky,0,42,37,24337.64798,1,41.3851432039 ,2.1743803024 ,3,2
34619829235,Jen,0,49,26,47641.47156,1,41.3851429191 ,2.1743752916 ,4,3
34625299267,Stephannie,1,59,35,46577.54466,9,41.3851409719 ,2.1743848791 ,2,3
34622705115,Caitrin,0,44,10,43691.53607,5,41.3851426158 ,2.1743902026 ,4,4
34631602346,Nessy,0,54,46,11607.88265,6,41.3851438653 ,2.1743806392 ,2,4
34602706867,Veradis,1,42,47,34910.29652,2,41.3851402362 ,2.1743733083 ,1,3
34610002870,Deeyn,1,46,37,28739.73876,5,41.3851422770 ,2.1743629155 ,3,3
34612346010,Maisey,0,37,17,32373.05641,4,41.3851413770 ,2.1743673732 ,2,3
34670025733,Odelinda,1,39,45,33636.93572,9,41.3851441697 ,2.1743663392 ,4,2
34630988541,Larisa,0,51,9,13104.18334,2,41.3851412086 ,2.1743682376 ,3,3
34638701293,Jana,0,49,48,16294.66801,8,41.3851424241 ,2.1743682210 ,1,1
34672784551,Marley,1,37,23,30166.89511,9,41.3851403318 ,2.1743704591 ,1,4
34612385621,Kasey,0,35,24,44914.5336,4,41.3851435378 ,2.1743836632 ,3,2
34624517983,Janaya,1,49,37,19576.14763,6,41.3851410791 ,2.1743758505 ,1,2
34623925369,Eddy,0,31,42,64058.03283,6,41.3851428801 ,2.1743680853 ,3,1
34696064707,Erminia,0,31,45,37479.68726,3,41.3851410716 ,2.1743533035 ,1,3
34680017856,Lenee,0,36,28,1929.358359,10,41.3851425150 ,2.1743663971 ,3,4
34694378803,Maggie,1,52,6,16290.14328,1,41.3851419880 ,2.1743736649 ,2,4
34603827695,Clari,0,45,29,34951.29199,2,41.3851434105 ,2.1743777039 ,1,2
34677878535,Nanon,1,54,46,28126.15953,1,41.3851396941 ,2.1743822943 ,3,1
34678385347,Rivi,0,40,41,22088.76317,8,41.3851419821 ,2.1743650082 ,3,2
34629886697,Luz,1,37,47,20670.22428,3,41.3851433701 ,2.1743738413 ,1,3
34651771288,Tawnya,0,41,7,20268.59142,2,41.3851414949 ,2.1743616343 ,3,3
34680650305,Kessia,0,36,42,32989.26181,1,41.3851411426 ,2.1743745874 ,2,4
34624952892,Donielle,0,30,20,35846.16657,5,41.3851421071 ,2.1743772575 ,2,4
34615282114,Ivy,0,34,20,28087.90391,7,41.3851415771 ,2.1743793811 ,1,3
34608994707,Jerrilee,1,34,9,26822.55804,1,41.3851424975 ,2.1743773849 ,4,4
34693725011,Denice,1,46,17,19519.53159,9,41.3851406606 ,2.1743692789 ,3,1
34634447085,Rosaleen,1,40,23,19768.96051,6,41.3851422386 ,2.1743859713 ,1,2
34629105930,Winne,0,65,12,38460.78193,1,41.3851412347 ,2.1743874428 ,2,4
34667933408,Celene,1,27,25,38925.53373,4,41.3851416852 ,2.1743735765 ,3,1
34688876965,Keeley,1,35,11,44911.30489,10,41.3851440234 ,2.1743613087 ,4,2
34693036603,Dorene,0,30,31,52684.25589,5,41.3851427381 ,2.1743703128 ,1,2
34665590682,Odille,1,55,11,33256.9261,1,41.3851421778 ,2.1743683632 ,3,2
34624320795,Glori,0,48,44,32330.06005,8,41.3851416241 ,2.1743750744 ,2,1
34673137391,Jacqui,0,49,31,30079.94742,1,41.3851426243 ,2.1743801241 ,3,4
34604288464,Delcine,0,46,34,13764.02174,1,41.3851401033 ,2.1743707876 ,1,2
34622756065,Leela,0,36,24,14434.31934,2,41.3851419667 ,2.1743638910 ,3,1
34670208723,Netta,0,54,36,23797.38539,7,41.3851412316 ,2.1743682611 ,1,4
34681515797,Philippe,0,39,24,42327.38497,8,41.3851407542 ,2.1743727690 ,1,3
34610392239,Valera,0,41,25,26826.41202,1,41.3851430704 ,2.1743697983 ,4,3
34624789582,Kelila,1,50,14,15522.77986,7,41.3851419688 ,2.1743707072 ,1,3
34687829649,Modesta,0,38,12,30599.56448,8,41.3851407731 ,2.1743840829 ,1,1
34649282067,Cordula,0,29,25,31858.14598,4,41.3851429712 ,2.1743784970 ,3,2
34664700375,Annie,1,43,10,37580.18643,9,41.3851425372 ,2.1743840220 ,1,2
34617366494,Mathilde,1,38,9,23436.95264,9,41.3851428207 ,2.1743743250 ,4,3
34605963756,Mara,1,37,50,33355.83365,4,41.3851417429 ,2.1743798483 ,4,2
34627579659,Madalyn,1,37,39,30312.9827,9,41.3851415026 ,2.1743687986 ,4,4
34603407577,Serena,1,40,48,19564.18778,6,41.3851411239 ,2.1743869945 ,4,1
34669025349,Linn,1,36,25,29259.81057,1,41.3851431532 ,2.1743692286 ,4,4
